tier,case_id,range_km,bearing_deg,target_accel_x_mps2,apn_gain,seed,nearest_distance_m,rho_fuze,entered_R_fuze,max_achieved_lateral_g,stable_trace_count,acceleration_valid_observed,acceleration_rmse_mps2,terminal_acceleration_error_mps2,max_estimated_acceleration_mps2,max_apn_acceleration_mps2,max_component_sum_error_mps2
clean_stage4,p10_clean_stage4_r6_bm30_ap0_g0p25_s20260621,6.0,-30.0,0.0,0.25,20260621,0.0014003820650569294,9.335880433712862e-05,True,24.94651983302437,17,True,2.494631658195045e-10,2.5007781132940823e-10,2.721946952254921e-10,6.70900657361829e-11,4.186327327176301e-15
clean_stage4,p10_clean_stage4_r6_bm30_ap8_g0p25_s20260621,6.0,-30.0,8.0,0.25,20260621,0.0015547127693377673,0.00010364751795585115,True,24.53196530635935,16,True,8.34713284931357e-07,8.344461839351849e-07,7.999999165605393,1.475937955693796,2.7822109252321576e-15
clean_stage4,p10_clean_stage4_r6_bp0_am8_g0p25_s20260621,6.0,0.0,-8.0,0.25,20260621,0.0018381054036514493,0.00012254036024342995,True,1.6426656436213827,8,True,8.349994441875383e-07,8.344656690534866e-07,7.999999165534348,1.9994830370510712,8.895055758132639e-16
clean_stage4,p10_clean_stage4_r6_bp0_ap0_g0p25_s20260621,6.0,0.0,0.0,0.25,20260621,0.0013622695947458168,9.081797298305444e-05,True,4.155997970149707e-12,8,True,1.828318749347502e-10,1.6754518980619606e-10,2.1976250952419153e-10,4.075641749396945e-11,0.0
clean_stage4,p10_clean_stage4_r6_bp0_ap8_g0p25_s20260621,6.0,0.0,8.0,0.25,20260621,0.001802174707162256,0.00012014498047748373,True,1.6426656436213805,8,True,8.349994692630857e-07,8.344656690534866e-07,7.999999165534348,1.999483037051071,8.881784197001252e-16
clean_stage4,p10_clean_stage4_r6_bp30_am8_g0p25_s20260621,6.0,30.0,-8.0,0.25,20260621,0.001568562467120688,0.0001045708311413792,True,24.53196530635935,16,True,8.34713284931357e-07,8.344461839351849e-07,7.999999165605393,1.475937955693796,2.7822109252321576e-15
clean_stage4,p10_clean_stage4_r6_bp30_ap0_g0p25_s20260621,6.0,30.0,0.0,0.25,20260621,0.0013926980849945099,9.284653899963399e-05,True,24.946519833024357,17,True,2.493255060291299e-10,2.5335660354051567e-10,2.752532716091806e-10,6.859548748153508e-11,4.455952349312328e-15
clean_stage4,p10_clean_stage4_r6_bp30_ap8_g0p25_s20260621,6.0,30.0,8.0,0.25,20260621,0.0019406261118293793,0.0001293750741219586,True,25.35760963519754,18,True,8.347521653600872e-07,8.344660507132889e-07,7.999999165600432,1.4189679954480392,5.9746092726847654e-15
clean_stage4,p10_clean_stage4_r6_bp60_am8_g0p25_s20260621,6.0,60.0,-8.0,0.25,20260621,0.0013951692377866122,9.301128251910748e-05,True,34.99999999999999,83,True,8.344876131891847e-07,8.344313575877731e-07,7.999999165753691,0.8161869869148402,1.407785552277626e-14
clean_stage4,p10_clean_stage4_r6_bp60_ap0_g0p25_s20260621,6.0,60.0,0.0,0.25,20260621,0.0013986641293320154,9.324427528880102e-05,True,34.99999999999999,92,True,1.8208997785264616e-10,1.1057261860452957e-10,2.4299757258673504e-10,5.883783730167176e-11,1.2665287299774904e-14
clean_stage4,p10_clean_stage4_r6_bp60_ap8_g0p25_s20260621,6.0,60.0,8.0,0.25,20260621,16.87390960852338,1.124927307234892,False,34.99999999999999,105,True,8.345482436916459e-07,8.34529443283367e-07,7.9999991656572575,0.9091974266736855,1.3388031170167718e-14
clean_stage4,p10_clean_stage4_r8_bm60_am8_g0p25_s20260621,8.0,-60.0,-8.0,0.25,20260621,0.001427286715129188,9.51524476752792e-05,True,34.99999999999997,194,True,8.346048449661024e-07,8.346056609618134e-07,7.99999916579865,0.9421013106908679,1.4252238087071318e-14
clean_stage4,p10_clean_stage4_r8_bm60_ap0_g0p25_s20260621,8.0,-60.0,0.0,0.25,20260621,0.00140436595726749,9.3624397151166e-05,True,34.999999999999986,162,True,2.0936490081296693e-10,1.7692144386157714e-10,3.1643952669400577e-10,7.841058465269806e-11,1.3933514433766735e-14
clean_stage4,p10_clean_stage4_r8_bm60_ap8_g0p25_s20260621,8.0,-60.0,8.0,0.25,20260621,0.001374420890721137,9.162805938140913e-05,True,34.999999999999986,143,True,8.343732769743786e-07,8.344745569473139e-07,7.999999165985904,0.7338959500680862,1.79499622937817e-14
clean_stage4,p10_clean_stage4_r8_bm30_am8_g0p25_s20260621,8.0,-30.0,-8.0,0.25,20260621,0.0019647787064553104,0.00013098524709702068,True,23.69456332888512,55,True,8.346125544226526e-07,8.344928895001995e-07,7.999999165574853,1.4715858950663876,1.1887165753354066e-14
clean_stage4,p10_clean_stage4_r8_bm30_ap0_g0p25_s20260621,8.0,-30.0,0.0,0.25,20260621,0.0013754640162637712,9.169760108425141e-05,True,23.290770097748577,52,True,2.0338616567106866e-10,1.8160852880738642e-10,2.992398645362392e-10,6.106482086354789e-11,1.016590433845505e-14
clean_stage4,p10_clean_stage4_r8_bm30_ap8_g0p25_s20260621,8.0,-30.0,8.0,0.25,20260621,0.0015729913005321445,0.00010486608670214296,True,22.88134901096766,49,True,8.345100377966957e-07,8.34441276179633e-07,7.9999991656860185,1.5176830574426303,9.063119868794511e-15
clean_stage4,p10_clean_stage4_r8_bp0_am8_g0p25_s20260621,8.0,0.0,-8.0,0.25,20260621,0.0019248628131167584,0.00012832418754111724,True,1.724272641007389,34,True,8.345923685980994e-07,8.344666507238856e-07,7.999999165535204,1.9995857383895135,8.895055758132639e-16
clean_stage4,p10_clean_stage4_r8_bp0_ap0_g0p25_s20260621,8.0,0.0,0.0,0.25,20260621,0.0013622121336378274,9.081414224252183e-05,True,4.155997970149793e-12,34,True,2.935702013639468e-10,2.7221283081527493e-10,4.1153614847562956e-10,4.0756417493969465e-11,0.0
clean_stage4,p10_clean_stage4_r8_bp0_ap8_g0p25_s20260621,8.0,0.0,8.0,0.25,20260621,0.0018887836162324147,0.00012591890774882764,True,1.724272641007389,34,True,8.345923673702363e-07,8.344666507238856e-07,7.999999165535202,1.999585738389514,8.891536662303994e-16
clean_stage4,p10_clean_stage4_r8_bp30_am8_g0p25_s20260621,8.0,30.0,-8.0,0.25,20260621,0.0015848327978838141,0.00010565551985892094,True,22.88134901096766,49,True,8.345100377966957e-07,8.34441276179633e-07,7.9999991656860185,1.5176830574426303,9.063119868794511e-15
clean_stage4,p10_clean_stage4_r8_bp30_ap0_g0p25_s20260621,8.0,30.0,0.0,0.25,20260621,0.0013710702047722155,9.14046803181477e-05,True,23.290770097748577,52,True,2.0338616567106866e-10,1.8160852880738642e-10,2.992398645362392e-10,6.106482086354789e-11,1.016590433845505e-14
clean_stage4,p10_clean_stage4_r8_bp30_ap8_g0p25_s20260621,8.0,30.0,8.0,0.25,20260621,0.0019164729058917377,0.0001277648603927825,True,23.6945633288877,55,True,8.346128681286075e-07,8.344947215420691e-07,7.999999165564888,1.4715858950778677,2.0327998643932592e-14
clean_stage4,p10_clean_stage4_r8_bp60_am8_g0p25_s20260621,8.0,60.0,-8.0,0.25,20260621,0.0013879413621121393,9.252942414080929e-05,True,34.999999999999986,143,True,8.343729125576901e-07,8.344745569473143e-07,7.999999166041279,0.7338959500680918,1.74729284783383e-14
clean_stage4,p10_clean_stage4_r8_bp60_ap0_g0p25_s20260621,8.0,60.0,0.0,0.25,20260621,0.0014037486489468895,9.358324326312597e-05,True,34.999999999999986,162,True,2.0936490081296693e-10,1.7692144386157714e-10,3.1643952669400577e-10,7.841058465269806e-11,1.3933514433766735e-14
clean_stage4,p10_clean_stage4_r8_bp60_ap8_g0p25_s20260621,8.0,60.0,8.0,0.25,20260621,0.0013945615118205854,9.297076745470569e-05,True,34.99999999999997,194,True,8.346048449661024e-07,8.346056609618134e-07,7.99999916579865,0.9421013106908679,1.4252238087071318e-14
clean_stage4,p10_clean_stage4_r10_bm60_am8_g0p25_s20260621,10.0,-60.0,-8.0,0.25,20260621,112.29136700324447,7.486091133549632,False,34.83135000167035,319,True,8.34630402884051e-07,8.346320132145541e-07,7.999999166805126,1.0942080588752217,2.090671115337515e-14
clean_stage4,p10_clean_stage4_r10_bm60_ap0_g0p25_s20260621,10.0,-60.0,0.0,0.25,20260621,0.001400071509787143,9.33381006524762e-05,True,34.98361737847034,241,True,2.942476920358222e-10,2.638274176091371e-10,6.053065386020791e-10,1.0893663555690585e-10,1.5964988740843905e-14
clean_stage4,p10_clean_stage4_r10_bm60_ap8_g0p25_s20260621,10.0,-60.0,8.0,0.25,20260621,0.0013710116818828483,9.140077879218989e-05,True,34.99989781054901,204,True,8.343235464630283e-07,8.343566151393206e-07,7.999999166149998,0.93848887243772,1.7744823490235806e-14
clean_stage4,p10_clean_stage4_r10_bm30_am8_g0p25_s20260621,10.0,-30.0,-8.0,0.25,20260621,0.0019788441421758006,0.00013192294281172005,True,22.58933525566579,98,True,8.346227483357939e-07,8.346465059355801e-07,7.999999165559451,1.550064472680193,1.3783319364005864e-14
clean_stage4,p10_clean_stage4_r10_bm30_ap0_g0p25_s20260621,10.0,-30.0,0.0,0.25,20260621,0.0013695418818627332,9.130279212418221e-05,True,22.199429302394694,91,True,3.3332902952590546e-10,2.0206053066386092e-10,4.925757744452151e-10,1.1989697818798124e-10,1.3308226702048491e-14
clean_stage4,p10_clean_stage4_r10_bm30_ap8_g0p25_s20260621,10.0,-30.0,8.0,0.25,20260621,0.0015812790312450537,0.00010541860208300358,True,21.80306891645003,85,True,8.344624530883586e-07,8.343803410747804e-07,7.999999165733239,1.585763721677399,1.725245142874493e-14
clean_stage4,p10_clean_stage4_r10_bp0_am8_g0p25_s20260621,10.0,0.0,-8.0,0.25,20260621,0.001938330177414083,0.00012922201182760554,True,1.798634637041084,61,True,8.345371266874856e-07,8.344638839064731e-07,7.999999165536137,1.9996666884445644,1.7798229048217483e-15
clean_stage4,p10_clean_stage4_r10_bp0_ap0_g0p25_s20260621,10.0,0.0,0.0,0.25,20260621,0.0013622121991446634,9.081414660964423e-05,True,4.155997970149793e-12,61,True,5.078621598277702e-10,1.8525942803769449e-10,7.160946798094186e-10,4.0756417493969465e-11,0.0
clean_stage4,p10_clean_stage4_r10_bp0_ap8_g0p25_s20260621,10.0,0.0,8.0,0.25,20260621,0.001897675941519049,0.00012651172943460326,True,1.798634637041086,61,True,8.345371124578724e-07,8.344638839064731e-07,7.999999165536137,1.9996666884446301,1.7807424444409652e-15
clean_stage4,p10_clean_stage4_r10_bp30_am8_g0p25_s20260621,10.0,30.0,-8.0,0.25,20260621,0.0015911657427381382,0.00010607771618254255,True,21.80306891645003,85,True,8.344624530883586e-07,8.343803410747804e-07,7.999999165733239,1.585763721677399,1.725245142874493e-14
clean_stage4,p10_clean_stage4_r10_bp30_ap0_g0p25_s20260621,10.0,30.0,0.0,0.25,20260621,0.001366372747406317,9.109151649375446e-05,True,22.199429302394694,91,True,3.3332902952590546e-10,2.0206053066386092e-10,4.925757744452151e-10,1.1989697818798124e-10,1.3308226702048491e-14
clean_stage4,p10_clean_stage4_r10_bp30_ap8_g0p25_s20260621,10.0,30.0,8.0,0.25,20260621,0.001911776115343455,0.000127451741022897,True,22.58933525566579,98,True,8.346227483357939e-07,8.346465059355801e-07,7.999999165559451,1.550064472680193,1.3783319364005864e-14
clean_stage4,p10_clean_stage4_r10_bp60_am8_g0p25_s20260621,10.0,60.0,-8.0,0.25,20260621,0.0013865688796701541,9.24379253113436e-05,True,34.99989781054901,204,True,8.343235464630283e-07,8.343566151393206e-07,7.999999166149998,0.93848887243772,1.7744823490235806e-14
clean_stage4,p10_clean_stage4_r10_bp60_ap0_g0p25_s20260621,10.0,60.0,0.0,0.25,20260621,0.0013994803957127842,9.329869304751895e-05,True,34.98361737847034,241,True,2.942476920358222e-10,2.638274176091371e-10,6.053065386020791e-10,1.0893663555690585e-10,1.5964988740843905e-14
clean_stage4,p10_clean_stage4_r10_bp60_ap8_g0p25_s20260621,10.0,60.0,8.0,0.25,20260621,112.29158765302289,7.486105843534859,False,34.83135000167035,319,True,8.34630402884051e-07,8.346320132145541e-07,7.999999166805126,1.0942080588752217,2.090671115337515e-14
clean_stage4,p10_clean_stage4_r6_bm60_am8_g0p5_s20260621,6.0,-60.0,-8.0,0.5,20260621,20.289403432585253,1.3526268955056835,False,34.99999999999999,105,True,8.345491939417257e-07,8.345294370660763e-07,7.9999991656838105,1.8167712017182942,1.3749820976175439e-14
clean_stage4,p10_clean_stage4_r6_bm60_ap0_g0p5_s20260621,6.0,-60.0,0.0,0.5,20260621,0.001398765562578238,9.325103750521587e-05,True,34.99999999999999,92,True,1.8104538473634435e-10,1.0475145601905258e-10,2.409768906644824e-10,1.175460953054413e-10,1.4198589918505857e-14
clean_stage4,p10_clean_stage4_r6_bm60_ap8_g0p5_s20260621,6.0,-60.0,8.0,0.5,20260621,0.0013801257923376433,9.200838615584289e-05,True,34.99999999999999,83,True,8.34485579944619e-07,8.344313588052014e-07,7.999999165761409,1.6334738242468214,1.3887672211562266e-14
clean_stage4,p10_clean_stage4_r6_bm30_am8_g0p5_s20260621,6.0,-30.0,-8.0,0.5,20260621,0.0019498006827903846,0.00012998671218602563,True,25.35760963519754,18,True,8.347533483270603e-07,8.344634163762587e-07,7.999999165602598,2.8370623536735566,5.687116766346677e-15
clean_stage4,p10_clean_stage4_r6_bm30_ap0_g0p5_s20260621,6.0,-30.0,0.0,0.5,20260621,0.0014003820711380771,9.335880474253847e-05,True,24.94651983302437,17,True,2.483320524273049e-10,2.501577128509899e-10,2.758747395947433e-10,1.3571757144303977e-10,2.6063211087592294e-15
clean_stage4,p10_clean_stage4_r6_bm30_ap8_g0p5_s20260621,6.0,-30.0,8.0,0.5,20260621,0.0015377335675683431,0.00010251557117122287,True,24.53196530635935,16,True,8.347178783561508e-07,8.34453155247447e-07,7.999999165603905,2.952645405423524,1.6011864169946884e-15
clean_stage4,p10_clean_stage4_r6_bp0_am8_g0p5_s20260621,6.0,0.0,-8.0,0.5,20260621,0.0018280653889215348,0.00012187102592810232,True,1.6281940706121412,8,True,8.349994441875383e-07,8.344656690534866e-07,7.999999165534348,3.998940849511493,8.882868333007365e-16
clean_stage4,p10_clean_stage4_r6_bp0_ap0_g0p5_s20260621,6.0,0.0,0.0,0.5,20260621,0.0013622695947458168,9.081797298305444e-05,True,8.311995940299414e-12,8,True,1.828318749347502e-10,1.6754518980619606e-10,2.1976250952419153e-10,8.15128349879389e-11,0.0
clean_stage4,p10_clean_stage4_r6_bp0_ap8_g0p5_s20260621,6.0,0.0,8.0,0.5,20260621,0.0017923917135054235,0.00011949278090036157,True,1.6281940706121274,8,True,8.349994692630857e-07,8.344656690534866e-07,7.999999165534348,3.9989408495114924,8.899114524108741e-16
clean_stage4,p10_clean_stage4_r6_bp30_am8_g0p5_s20260621,6.0,30.0,-8.0,0.5,20260621,0.0015510706975654304,0.00010340471317102869,True,24.53196530635935,16,True,8.347178783561508e-07,8.34453155247447e-07,7.999999165603905,2.952645405423524,1.6011864169946884e-15
clean_stage4,p10_clean_stage4_r6_bp30_ap0_g0p5_s20260621,6.0,30.0,0.0,0.5,20260621,0.001392698091090792,9.28465394060528e-05,True,24.946519833024357,17,True,2.4783858747992216e-10,2.4963801406033697e-10,2.7529577741881287e-10,1.3721041487622506e-10,2.2663480880224706e-15
clean_stage4,p10_clean_stage4_r6_bp30_ap8_g0p5_s20260621,6.0,30.0,8.0,0.5,20260621,0.0019140671564636272,0.00012760447709757514,True,25.35760963519754,18,True,8.347533483270603e-07,8.344634163762587e-07,7.999999165602598,2.8370623536735566,5.687116766346677e-15
clean_stage4,p10_clean_stage4_r6_bp60_am8_g0p5_s20260621,6.0,60.0,-8.0,0.5,20260621,0.0013910285691006476,9.273523794004317e-05,True,34.99999999999999,83,True,8.34485579944619e-07,8.344313588052014e-07,7.999999165761409,1.6334738242468214,1.3887672211562266e-14
clean_stage4,p10_clean_stage4_r6_bp60_ap0_g0p5_s20260621,6.0,60.0,0.0,0.5,20260621,0.0013986641353028227,9.324427568685485e-05,True,34.99999999999999,92,True,1.8104538473634435e-10,1.0475145601905258e-10,2.409768906644824e-10,1.175460953054413e-10,1.4198589918505857e-14
clean_stage4,p10_clean_stage4_r6_bp60_ap8_g0p5_s20260621,6.0,60.0,8.0,0.5,20260621,20.289490924598063,1.3526327283065376,False,34.99999999999999,105,True,8.345491939417257e-07,8.345294370660763e-07,7.9999991656838105,1.8167712017182942,1.3749820976175439e-14
clean_stage4,p10_clean_stage4_r8_bm60_am8_g0p5_s20260621,8.0,-60.0,-8.0,0.5,20260621,0.0014157300266624893,9.438200177749928e-05,True,34.99999999999998,194,True,8.346043773089249e-07,8.346056609618143e-07,7.999999165779843,1.8839030615815306,1.416200877519139e-14
clean_stage4,p10_clean_stage4_r8_bm60_ap0_g0p5_s20260621,8.0,-60.0,0.0,0.5,20260621,0.0014043659595909818,9.362439730606546e-05,True,34.999999999999986,162,True,2.1176909812272103e-10,1.7657904200697606e-10,3.276869697997218e-10,1.6262938154696817e-10,1.49091720527052e-14
clean_stage4,p10_clean_stage4_r8_bm60_ap8_g0p5_s20260621,8.0,-60.0,8.0,0.5,20260621,0.0013683502345090413,9.122334896726942e-05,True,34.999999999999986,143,True,8.343709765505424e-07,8.34474556947314e-07,7.999999166028198,1.467506002313493,1.6307906492267627e-14
clean_stage4,p10_clean_stage4_r8_bm30_am8_g0p5_s20260621,8.0,-30.0,-8.0,0.5,20260621,0.0018928512197202258,0.00012619008131468172,True,23.69456332888512,55,True,8.346149547351539e-07,8.344948470479157e-07,7.999999165564354,2.941943339863968,1.3535617652607509e-14
clean_stage4,p10_clean_stage4_r8_bm30_ap0_g0p5_s20260621,8.0,-30.0,0.0,0.5,20260621,0.0013754640023428879,9.169760015619252e-05,True,23.290770097748577,52,True,2.0470583532654073e-10,1.826264260823578e-10,3.076325908220295e-10,1.2483870690233803e-10,9.146735868786271e-15
clean_stage4,p10_clean_stage4_r8_bm30_ap8_g0p5_s20260621,8.0,-30.0,8.0,0.5,20260621,0.0015696572966895697,0.00010464381977930465,True,22.88134901096766,49,True,8.345148432465295e-07,8.344618001225529e-07,7.999999165689665,3.036495764997776,1.270126194981022e-14
clean_stage4,p10_clean_stage4_r8_bp0_am8_g0p5_s20260621,8.0,0.0,-8.0,0.5,20260621,0.0018948213603489851,0.00012632142402326568,True,1.572952631902774,34,True,8.345924026794483e-07,8.344666558627781e-07,7.99999916553516,3.999136190269105,8.920730087951354e-16
clean_stage4,p10_clean_stage4_r8_bp0_ap0_g0p5_s20260621,8.0,0.0,0.0,0.5,20260621,0.0013622121336378274,9.081414224252183e-05,True,8.311995940299585e-12,34,True,2.935702013639468e-10,2.7221283081527493e-10,4.1153614847562956e-10,8.151283498793893e-11,0.0
clean_stage4,p10_clean_stage4_r8_bp0_ap8_g0p5_s20260621,8.0,0.0,8.0,0.5,20260621,0.0018593641096595278,0.0001239576073106352,True,1.5729526319032705,34,True,8.345923697692723e-07,8.344666558627781e-07,7.999999165535158,3.999136190269106,8.920730087951354e-16
clean_stage4,p10_clean_stage4_r8_bp30_am8_g0p5_s20260621,8.0,30.0,-8.0,0.5,20260621,0.0015813947213817073,0.00010542631475878049,True,22.88134901096766,49,True,8.345148432465295e-07,8.344618001225529e-07,7.999999165689665,3.036495764997776,1.270126194981022e-14
clean_stage4,p10_clean_stage4_r8_bp30_ap0_g0p5_s20260621,8.0,30.0,0.0,0.5,20260621,0.0013710701908146755,9.140467938764504e-05,True,23.290770097748577,52,True,2.0470583532654073e-10,1.826264260823578e-10,3.076325908220295e-10,1.2483870690233803e-10,9.146735868786271e-15
clean_stage4,p10_clean_stage4_r8_bp30_ap8_g0p5_s20260621,8.0,30.0,8.0,0.5,20260621,0.0018463727283137528,0.00012309151522091685,True,23.6945633288877,55,True,8.346117776773034e-07,8.344854776734796e-07,7.999999165590877,2.941943339886935,1.178511022967008e-14
clean_stage4,p10_clean_stage4_r8_bp60_am8_g0p5_s20260621,8.0,60.0,-8.0,0.5,20260621,0.001378733282693663,9.191555217957754e-05,True,34.999999999999986,143,True,8.343717122501855e-07,8.344745569473139e-07,7.999999165986752,1.4675060023135196,1.4052108216852535e-14
clean_stage4,p10_clean_stage4_r8_bp60_ap0_g0p5_s20260621,8.0,60.0,0.0,0.5,20260621,0.0014037486512712923,9.358324341808616e-05,True,34.999999999999986,162,True,2.1176909812272103e-10,1.7657904200697606e-10,3.276869697997218e-10,1.6262938154696817e-10,1.49091720527052e-14
clean_stage4,p10_clean_stage4_r8_bp60_ap8_g0p5_s20260621,8.0,60.0,8.0,0.5,20260621,0.0013865753195894165,9.243835463929444e-05,True,34.99999999999998,194,True,8.346043773089249e-07,8.346056609618143e-07,7.999999165779843,1.8839030615815306,1.416200877519139e-14
clean_stage4,p10_clean_stage4_r10_bm60_am8_g0p5_s20260621,10.0,-60.0,-8.0,0.5,20260621,133.90466676948517,8.926977784632346,False,34.83135000167035,319,True,8.346358539537495e-07,8.348363475378933e-07,7.999999166805126,2.148394733713481,2.3654786002722134e-14
clean_stage4,p10_clean_stage4_r10_bm60_ap0_g0p5_s20260621,10.0,-60.0,0.0,0.5,20260621,0.0014000715135332198,9.333810090221465e-05,True,34.98361737847034,241,True,2.9103243293369365e-10,2.6467340617268966e-10,5.479509538376411e-10,2.0366102821443303e-10,1.7049578018949875e-14
clean_stage4,p10_clean_stage4_r10_bm60_ap8_g0p5_s20260621,10.0,-60.0,8.0,0.5,20260621,0.0013689095897833209,9.126063931888806e-05,True,34.99989781054901,204,True,8.343250050942813e-07,8.343566162970877e-07,7.999999166128195,1.878826391063863,1.4969495679191857e-14
clean_stage4,p10_clean_stage4_r10_bm30_am8_g0p5_s20260621,10.0,-30.0,-8.0,0.5,20260621,0.001759553858865699,0.00011730359059104659,True,22.58933525566579,98,True,8.346199461815252e-07,8.346469304850705e-07,7.999999165575914,3.098809388181346,2.2063011633227695e-14
clean_stage4,p10_clean_stage4_r10_bm30_ap0_g0p5_s20260621,10.0,-30.0,0.0,0.5,20260621,0.0013695418817838104,9.13027921189207e-05,True,22.199429302394694,91,True,3.3315893754477977e-10,2.073159164414659e-10,4.938230528238785e-10,2.3983252267790117e-10,2.215894769952683e-14
clean_stage4,p10_clean_stage4_r10_bm30_ap8_g0p5_s20260621,10.0,-30.0,8.0,0.5,20260621,0.0015717753219000796,0.0001047850214600053,True,21.80306891645003,85,True,8.34457813348145e-07,8.343803461779675e-07,7.9999991657552965,3.1727578527117974,1.720093437184317e-14
clean_stage4,p10_clean_stage4_r10_bp0_am8_g0p5_s20260621,10.0,0.0,-8.0,0.5,20260621,0.00190840370096201,0.00012722691339746734,True,1.6459788167119087,61,True,8.345370986308477e-07,8.344638839064732e-07,7.999999165536137,3.999297169753496,8.96917464302345e-16
clean_stage4,p10_clean_stage4_r10_bp0_ap0_g0p5_s20260621,10.0,0.0,0.0,0.5,20260621,0.0013622121991446634,9.081414660964423e-05,True,8.311995940299585e-12,61,True,5.078621598277702e-10,1.8525942803769449e-10,7.160946798094186e-10,8.151283498793893e-11,0.0
clean_stage4,p10_clean_stage4_r10_bp0_ap8_g0p5_s20260621,10.0,0.0,8.0,0.5,20260621,0.0018684470659711275,0.0001245631377314085,True,1.6459788167119087,61,True,8.345370947224986e-07,8.344638839064732e-07,7.999999165536137,3.99929716975354,8.95090418262362e-16
clean_stage4,p10_clean_stage4_r10_bp30_am8_g0p5_s20260621,10.0,30.0,-8.0,0.5,20260621,0.0015814219616126558,0.00010542813077417706,True,21.80306891645003,85,True,8.34457813348145e-07,8.343803461779675e-07,7.9999991657552965,3.1727578527117974,1.720093437184317e-14
clean_stage4,p10_clean_stage4_r10_bp30_ap0_g0p5_s20260621,10.0,30.0,0.0,0.5,20260621,0.0013663727473326088,9.109151648884059e-05,True,22.199429302394694,91,True,3.3315893754477977e-10,2.073159164414659e-10,4.938230528238785e-10,2.3983252267790117e-10,2.215894769952683e-14
clean_stage4,p10_clean_stage4_r10_bp30_ap8_g0p5_s20260621,10.0,30.0,8.0,0.5,20260621,0.0017015751893046482,0.00011343834595364321,True,22.58933525566579,98,True,8.346199461815252e-07,8.346469304850705e-07,7.999999165575914,3.098809388181346,2.2063011633227695e-14
clean_stage4,p10_clean_stage4_r10_bp60_am8_g0p5_s20260621,10.0,60.0,-8.0,0.5,20260621,0.0013829748788831118,9.219832525887412e-05,True,34.99989781054901,204,True,8.343250050942813e-07,8.343566162970877e-07,7.999999166128195,1.878826391063863,1.4969495679191857e-14
clean_stage4,p10_clean_stage4_r10_bp60_ap0_g0p5_s20260621,10.0,60.0,0.0,0.5,20260621,0.001399480399460482,9.329869329736547e-05,True,34.98361737847034,241,True,2.9103243293369365e-10,2.6467340617268966e-10,5.479509538376411e-10,2.0366102821443303e-10,1.7049578018949875e-14
clean_stage4,p10_clean_stage4_r10_bp60_ap8_g0p5_s20260621,10.0,60.0,8.0,0.5,20260621,133.90488930492413,8.926992620328274,False,34.83135000167035,319,True,8.346358539537495e-07,8.348363475378933e-07,7.999999166805126,2.148394733713481,2.3654786002722134e-14
