candidate_id,diagnostics_profile_attached,grid_tier,hit_run_count,max_achieved_lateral_g,max_capture_component_g,max_guidance_saturation_fraction,max_mirror_abs_difference_m,max_mirror_abs_difference_rho,max_postclamp_command_g,max_preclamp_command_g,max_seed_spread_m,max_seed_spread_rho,minimum_abs_rho_minus_one,mirror_entry_classification_consistent,nav_gain,nearest_distance_max_m,nearest_distance_mean_m,nearest_distance_min_m,offset_deg,range_km,refinement_reasons,resolved_runtime_contract_matches,rho_max,rho_mean,rho_median,rho_min,robust_state,run_count,seed_count,signed_bearing_count,stage4_launch_class,within_boundary_rho_band
nav_gain_3p5,False,main,6,34.99999999999999,0.0,0.4632768361581921,1.1302650940810295e-06,7.535100627206412e-08,35.0,62.05235851876504,0.0,0.0,0.9999061352307879,True,3.5,0.0014079715381820114,0.0014074064056349709,0.0014068412730879303,50.0,4.0,[],True,9.386476921213409e-05,9.382709370899806e-05,9.382709370899805e-05,9.378941820586202e-05,robust_hit,6,3,2,M,False
nav_gain_3p5,False,main,0,34.99999999999999,0.0,0.5091863517060368,1.0362603973135265e-05,6.908402632177513e-07,35.0,85.30544860149395,0.0,0.0,27.920205910408743,True,3.5,433.8030990187351,433.80309383743315,433.80308865613114,55.0,4.0,[],True,28.920206601249006,28.920206255828873,28.920206255828873,28.920205910408743,robust_miss,6,3,2,M,False
nav_gain_3p5,False,main,0,34.99999999999999,0.0,0.4797507788161994,2.0714348011097172e-05,1.3809565473366092e-06,35.0,96.52728658751487,0.0,0.0,79.4861596638758,True,3.5,1207.292415672485,1207.292405315311,1207.292394958137,60.0,4.0,[],True,80.48616104483234,80.48616035435407,80.48616035435407,80.4861596638758,robust_miss,6,3,2,M,False
nav_gain_3p5,False,main,0,34.99999999999999,0.0,0.4317343173431734,3.098446495641838e-05,2.0656310084632423e-06,35.0,89.44053854109508,0.0,0.0,128.8401344971852,True,3.5,1947.6020484422431,1947.6020329500107,1947.6020174577782,65.0,4.0,[],True,129.8401365628162,129.8401355300007,129.8401355300007,129.8401344971852,robust_miss,6,3,2,O,False
nav_gain_3p5,False,main,0,34.999999999989626,0.0,0.3333333333333333,4.784068960361765e-05,3.1893792993287207e-06,35.0,64.85518233702729,0.0,0.0,184.8477976183584,True,3.5,2787.7170121160657,2787.716988195721,2787.716964275376,70.0,4.0,[],True,185.8478008077377,185.84779921304803,185.84779921304806,185.8477976183584,robust_miss,6,3,2,O,False
nav_gain_3p5,False,main,0,23.251625619398734,0.0,0.0,7.948487382236635e-05,5.298991595736879e-06,23.961019432601542,23.961019432601542,0.0,0.0,245.52334431820287,True,3.5,3697.850244257917,3697.85020451548,3697.850164773043,75.0,4.0,[],True,246.52334961719447,246.52334696769867,246.52334696769867,246.52334431820287,robust_miss,6,3,2,O,False
nav_gain_3p5,False,main,0,4.1478155655202595,0.0,0.0,0.00010044604505310417,6.696403033856768e-06,5.931661157344365,5.931661157344365,0.0,0.0,261.67847404423327,True,3.5,3940.1772111095443,3940.177160886522,3940.177110663499,80.0,4.0,[],True,262.6784807406363,262.6784773924348,262.6784773924348,262.67847404423327,robust_miss,6,3,2,O,False
nav_gain_3p5,False,main,0,5.530973338570186,0.0,0.0,0.0001089469747057592,7.26313163568193e-06,5.918870274541586,5.918870274541586,0.0,0.0,264.92589153460773,True,3.5,3988.8884819660907,3988.8884274926036,3988.888373019116,85.0,4.0,[],True,265.92589879773936,265.9258951661736,265.9258951661735,265.92589153460773,robust_miss,6,3,2,O,False
nav_gain_3p5,False,main,0,0.0,0.0,0.0,0.00011414404070819728,7.609602675984206e-06,0.0,0.0,0.0,0.0,265.67340644437695,True,3.5,4000.1012108096947,4000.1011537376744,4000.101096665654,90.0,4.0,[],True,266.6734140539796,266.6734102491783,266.6734102491783,266.67340644437695,robust_miss,6,3,2,O,False
nav_gain_3p5,False,main,3,1.8014706545557722,0.0,0.0,0.0,0.0,6.124999999999999,6.124999999999999,0.0,0.0,0.9999091760511896,True,3.5,0.0013623592321568034,0.0013623592321568036,0.0013623592321568034,0.0,5.0,[],True,9.082394881045355e-05,9.082394881045355e-05,9.082394881045355e-05,9.082394881045355e-05,robust_hit,3,3,1,N,False
