case_id,seed,target_motion_layer,target_motion_profile_id,maneuver_severity,target_acceleration_x_mps2,range_km,bearing_deg,launch_class,nearest_distance_m,entered_R_fuze,fuze_triggered,detonated,fuze_reason,fuze_terminal_track_valid,fuze_target_detected,fuze_sensor_opportunity_score,fuze_quality,seeker_fov_half_angle_deg,max_abs_filtered_bearing_deg,max_seeker_fov_excess_deg,max_abs_detection_bearing_deg,max_detection_fov_excess_deg,first_detection_outside_fov_time_s,first_memory_time_s,first_ballistic_time_s,track_memory_timeout_s,observed_memory_to_ballistic_s,last_runtime_seeker_mode,last_runtime_seeker_mode_name,terminal_track_residual_cause,effect_family,component_load_row_count,component_response_row_count,consequence_present,consequence_zero_when_untriggered,outcome_state,chain_state,stage_ids_exact,stage_owners_clean,approach_and_fuze_observed,response_owner_clean,no_guidance_override,resolved_runtime_mismatch,authority_guarded,structural_consistent,structural_violations,nominal_guidance_residual,legacy_negative_control_alert,in_radius_fuze_blocked
kces_anchor_grid_cv_8km_m30deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,8.0,-30.0,N,0.001375464009472499,True,True,True,fuze_armed,True,True,1.0,0.9999312267995264,90.0,141.89639475594169,51.896394755941685,141.89934992455133,51.89934992455133,6.95,6.966666666666667,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_8km_m45deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,8.0,-45.0,M,0.0014012230987433575,True,True,True,fuze_armed,True,True,1.0,0.9999299388450629,90.0,120.60174178679263,30.60174178679263,120.60709959448036,30.60709959448036,9.0,9.016666666666666,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_8km_m60deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,8.0,-60.0,M,0.001404365961565786,True,True,True,fuze_armed,True,True,1.0,0.9999297817019217,90.0,93.30874565659572,3.3087456565957183,93.32027528946806,3.320275289468057,13.866666666666667,13.883333333333333,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_8km_m75deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,8.0,-75.0,O,6229.943256055514,False,False,False,miss_outside_trigger_radius,False,False,0.0,0.0,90.0,96.25945867823346,6.259458678233457,122.90568747777034,32.90568747777034,2.25,2.2666666666666666,3.0,0.75,0.7333333333333334,2,ballistic,,,0,0,False,True,,outside_no_load,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_8km_m90deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,8.0,-90.0,O,8000.050520275359,False,False,False,missile_max_flight_time_exceeded,False,False,0.0,0.0,90.0,90.0,0.0,169.6288058749566,79.62880587495661,0.0,0.016666666666666666,0.75,0.75,0.7333333333333333,2,ballistic,,blast_fragmentation,0,0,True,True,missile_timeout,outside_no_load,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_8km_p0deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,8.0,0.0,N,0.0013622121336378274,True,True,True,fuze_armed,True,True,1.0,0.9999318893933181,90.0,179.99999999999997,89.99999999999997,180.0,90.0,5.85,5.866666666666666,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_8km_p15deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,8.0,15.0,N,0.0013678847721720656,True,True,True,fuze_armed,True,True,1.0,0.9999316057613914,90.0,161.29684769840222,71.29684769840222,161.2986750486343,71.2986750486343,6.016666666666667,6.033333333333333,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_8km_p30deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,8.0,30.0,N,0.0013710701979743809,True,True,True,fuze_armed,True,True,1.0,0.9999314464901012,90.0,141.89639475594169,51.896394755941685,141.89934992455133,51.89934992455133,6.95,6.966666666666667,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_8km_p45deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,8.0,45.0,M,0.0013961358746126986,True,True,True,fuze_armed,True,True,1.0,0.9999301932062694,90.0,120.60174178679263,30.60174178679263,120.60709959448036,30.60709959448036,9.0,9.016666666666666,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_8km_p60deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,8.0,60.0,M,0.0014037486532474895,True,True,True,fuze_armed,True,True,1.0,0.9999298125673376,90.0,93.30874565659572,3.3087456565957183,93.32027528946806,3.320275289468057,13.866666666666667,13.883333333333333,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_8km_p75deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,8.0,75.0,O,6229.943292955612,False,False,False,miss_outside_trigger_radius,False,False,0.0,0.0,90.0,96.25945867823346,6.259458678233457,122.90568747777034,32.90568747777034,2.25,2.2666666666666666,3.0,0.75,0.7333333333333334,2,ballistic,,,0,0,False,True,,outside_no_load,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_8km_p90deg,20260622,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,8.0,90.0,O,8000.0506344215655,False,False,False,missile_max_flight_time_exceeded,False,False,0.0,0.0,90.0,90.0,0.0,169.6288058749566,79.62880587495661,0.0,0.016666666666666666,0.75,0.75,0.7333333333333333,2,ballistic,,blast_fragmentation,0,0,True,True,missile_timeout,outside_no_load,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_mild_10km_m30deg,20260622,mild_maneuver,constant_lateral_acceleration_8mps2_v0,mild_engineering_proxy,-8.0,10.0,-30.0,O,0.001985961178841626,True,True,True,fuze_armed,True,True,1.0,0.999900701941058,90.0,140.33786211553607,50.33786211553607,140.34844494102407,50.34844494102407,9.45,9.466666666666667,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,True,False
kces_anchor_grid_mild_10km_m60deg,20260622,mild_maneuver,constant_lateral_acceleration_8mps2_v0,mild_engineering_proxy,-8.0,10.0,-60.0,O,86.8042715092514,False,False,False,miss_outside_trigger_radius,False,False,0.0,0.0,90.0,90.4161842821415,0.4161842821415007,168.1444442188855,78.1444442188855,19.983333333333334,20.0,20.733333333333334,0.75,0.7333333333333343,2,ballistic,,,0,0,False,True,,outside_no_load,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_mild_10km_p0deg,20260622,mild_maneuver,constant_lateral_acceleration_8mps2_v0,mild_engineering_proxy,8.0,10.0,0.0,M,0.0019117927397961391,True,True,True,fuze_armed,True,True,1.0,0.9999044103630101,90.0,179.38918341590386,89.38918341590386,179.39650770776393,89.39650770776393,7.266666666666667,7.283333333333333,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_mild_10km_p30deg,20260622,mild_maneuver,constant_lateral_acceleration_8mps2_v0,mild_engineering_proxy,8.0,10.0,30.0,O,0.0019186889627894018,True,True,True,fuze_armed,True,True,1.0,0.9999040655518605,90.0,140.33786211553607,50.33786211553607,140.34844494102407,50.34844494102407,9.45,9.466666666666667,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,True,False
kces_anchor_grid_mild_10km_p60deg,20260622,mild_maneuver,constant_lateral_acceleration_8mps2_v0,mild_engineering_proxy,8.0,10.0,60.0,O,86.8044902544037,False,False,False,miss_outside_trigger_radius,False,False,0.0,0.0,90.0,90.4161842821415,0.4161842821415007,168.1444442188855,78.1444442188855,19.983333333333334,20.0,20.733333333333334,0.75,0.7333333333333343,2,ballistic,,,0,0,False,True,,outside_no_load,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_mild_6km_m30deg,20260622,mild_maneuver,constant_lateral_acceleration_8mps2_v0,mild_engineering_proxy,-8.0,6.0,-30.0,M,0.0019882532562915055,True,True,True,fuze_armed,True,True,1.0,0.9999005873371855,90.0,141.98065546570425,51.980655465704245,141.99003436623104,51.99003436623104,5.166666666666667,5.183333333333334,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_mild_6km_m60deg,20260622,mild_maneuver,constant_lateral_acceleration_8mps2_v0,mild_engineering_proxy,-8.0,6.0,-60.0,O,13.317615731677678,True,False,False,fuze_no_terminal_track,False,False,1.0,0.33411921341611606,90.0,90.29954074900371,0.29954074900371097,175.455783107127,85.45578310712699,9.1,9.116666666666667,9.85,0.75,0.7333333333333325,2,ballistic,seeker_fov_exit_then_memory_timeout,blast_fragmentation,0,0,True,True,fuze_no_terminal_track,in_radius_fuze_blocked,True,True,True,True,True,{},True,True,[],False,True,True
kces_anchor_grid_mild_6km_p0deg,20260622,mild_maneuver,constant_lateral_acceleration_8mps2_v0,mild_engineering_proxy,8.0,6.0,0.0,N,0.0018069464643969196,True,True,True,fuze_armed,True,True,1.0,0.9999096526767801,90.0,179.66577907047724,89.66577907047724,179.67327353200403,89.67327353200403,4.533333333333333,4.55,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_mild_6km_p30deg,20260622,mild_maneuver,constant_lateral_acceleration_8mps2_v0,mild_engineering_proxy,8.0,6.0,30.0,M,0.0019518607616491003,True,True,True,fuze_armed,True,True,1.0,0.9999024069619176,90.0,141.98065546570425,51.980655465704245,141.99003436623104,51.99003436623104,5.166666666666667,5.183333333333334,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_mild_6km_p60deg,20260622,mild_maneuver,constant_lateral_acceleration_8mps2_v0,mild_engineering_proxy,8.0,6.0,60.0,O,13.31770270498944,True,False,False,fuze_no_terminal_track,False,False,1.0,0.334114864750528,90.0,90.29954074900371,0.29954074900371097,175.455783107127,85.45578310712699,9.1,9.116666666666667,9.85,0.75,0.7333333333333325,2,ballistic,seeker_fov_exit_then_memory_timeout,blast_fragmentation,0,0,True,True,fuze_no_terminal_track,in_radius_fuze_blocked,True,True,True,True,True,{},True,True,[],False,True,True
kces_anchor_grid_mild_8km_m30deg,20260622,mild_maneuver,constant_lateral_acceleration_8mps2_v0,mild_engineering_proxy,-8.0,8.0,-30.0,M,0.001979465518473262,True,True,True,fuze_armed,True,True,1.0,0.9999010267240763,90.0,141.12576325426247,51.125763254262466,141.1360927086355,51.13609270863549,7.183333333333334,7.2,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_mild_8km_m60deg,20260622,mild_maneuver,constant_lateral_acceleration_8mps2_v0,mild_engineering_proxy,-8.0,8.0,-60.0,O,0.001454337260595151,True,True,True,fuze_armed,True,True,1.0,0.9999272831369702,90.0,90.27039584048408,0.2703958404840847,90.28285052393065,0.282850523930648,16.7,16.716666666666665,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,True,False
kces_anchor_grid_mild_8km_p0deg,20260622,mild_maneuver,constant_lateral_acceleration_8mps2_v0,mild_engineering_proxy,8.0,8.0,0.0,M,0.001903962693065239,True,True,True,fuze_armed,True,True,1.0,0.9999048018653467,90.0,179.5369370461958,89.53693704619579,179.54143528442688,89.54143528442688,5.866666666666666,5.883333333333333,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_mild_8km_p30deg,20260622,mild_maneuver,constant_lateral_acceleration_8mps2_v0,mild_engineering_proxy,8.0,8.0,30.0,M,0.001930825424082481,True,True,True,fuze_armed,True,True,1.0,0.9999034587287958,90.0,141.12576325425954,51.12576325425954,141.13609270863327,51.13609270863327,7.183333333333334,7.2,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_mild_8km_p60deg,20260622,mild_maneuver,constant_lateral_acceleration_8mps2_v0,mild_engineering_proxy,8.0,8.0,60.0,O,0.0014145202949789526,True,True,True,fuze_armed,True,True,1.0,0.999929273985251,90.0,90.27039584048408,0.2703958404840847,90.28285052393065,0.282850523930648,16.7,16.716666666666665,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,True,False
kces_anchor_grid_cv_10km_m15deg,20260623,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,10.0,-15.0,N,0.001367000479717894,True,True,True,fuze_armed,True,True,1.0,0.9999316499760141,90.0,161.14438280664268,71.14438280664268,161.1458946017468,71.14589460174679,7.533333333333333,7.55,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_10km_m30deg,20260623,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,10.0,-30.0,M,0.0013695418887230077,True,True,True,fuze_armed,True,True,1.0,0.9999315229055639,90.0,141.49408486117332,51.49408486117332,141.49679842749453,51.496798427494525,9.016666666666666,9.033333333333333,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_10km_m45deg,20260623,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,10.0,-45.0,M,0.001402140071388814,True,True,True,fuze_armed,True,True,1.0,0.9999298929964305,90.0,119.91695024669458,29.916950246694583,119.92301902862395,29.923019028623955,11.883333333333333,11.9,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_10km_m60deg,20260623,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,10.0,-60.0,O,0.0014000715131809443,True,True,True,fuze_armed,True,True,1.0,0.999929996424341,90.0,93.3358304914331,3.3358304914331,93.3438321647742,3.3438321647741986,18.016666666666666,18.03333333333333,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,True,False
kces_anchor_grid_cv_10km_m75deg,20260623,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,10.0,-75.0,O,7942.472099642712,False,False,False,miss_outside_trigger_radius,False,False,0.0,0.0,90.0,95.12074553559933,5.120745535599326,120.4913139999902,30.491313999990197,2.6166666666666667,2.6333333333333333,3.3666666666666667,0.75,0.7333333333333334,2,ballistic,,,0,0,False,True,,outside_no_load,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_10km_m90deg,20260623,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,10.0,-90.0,O,10000.040404851581,False,False,False,missile_max_flight_time_exceeded,False,False,0.0,0.0,90.0,90.0,0.0,167.11427498281057,77.11427498281057,0.0,0.016666666666666666,0.75,0.75,0.7333333333333333,2,ballistic,,blast_fragmentation,0,0,True,True,missile_timeout,outside_no_load,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_10km_p0deg,20260623,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,10.0,0.0,N,0.0013622121991446634,True,True,True,fuze_armed,True,True,1.0,0.9999318893900427,90.0,179.99999999999997,89.99999999999997,180.0,90.0,7.25,7.266666666666667,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_10km_p15deg,20260623,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,10.0,15.0,N,0.0013640877140751473,True,True,True,fuze_armed,True,True,1.0,0.9999317956142962,90.0,161.14438280664268,71.14438280664268,161.1458946017468,71.14589460174679,7.533333333333333,7.55,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_10km_p30deg,20260623,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,10.0,30.0,M,0.0013663727542851292,True,True,True,fuze_armed,True,True,1.0,0.9999316813622857,90.0,141.49408486117332,51.49408486117332,141.49679842749453,51.496798427494525,9.016666666666666,9.033333333333333,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_10km_p45deg,20260623,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,10.0,45.0,M,0.0013970930274600287,True,True,True,fuze_armed,True,True,1.0,0.999930145348627,90.0,119.91695024669458,29.916950246694583,119.92301902862395,29.923019028623955,11.883333333333333,11.9,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_10km_p60deg,20260623,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,10.0,60.0,O,0.0013994803991079212,True,True,True,fuze_armed,True,True,1.0,0.9999300259800447,90.0,93.3358304914331,3.3358304914331,93.3438321647742,3.3438321647741986,18.016666666666666,18.03333333333333,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,True,False
kces_anchor_grid_cv_10km_p75deg,20260623,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,10.0,75.0,O,7942.472137535024,False,False,False,miss_outside_trigger_radius,False,False,0.0,0.0,90.0,95.12074553559933,5.120745535599326,120.4913139999902,30.491313999990197,2.6166666666666667,2.6333333333333333,3.3666666666666667,0.75,0.7333333333333334,2,ballistic,,,0,0,False,True,,outside_no_load,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_10km_p90deg,20260623,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,10.0,90.0,O,10000.040518998048,False,False,False,missile_max_flight_time_exceeded,False,False,0.0,0.0,90.0,90.0,0.0,167.11427498281057,77.11427498281057,0.0,0.016666666666666666,0.75,0.75,0.7333333333333333,2,ballistic,,blast_fragmentation,0,0,True,True,missile_timeout,outside_no_load,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_12km_m15deg,20260623,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,12.0,-15.0,M,0.0013705427274449233,True,True,True,fuze_armed,True,True,1.0,0.9999314728636277,90.0,161.014634508794,71.01463450879399,161.01639719202768,71.01639719202768,9.166666666666666,9.183333333333334,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_12km_m30deg,20260623,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,12.0,-30.0,M,0.001380850645794409,True,True,True,fuze_armed,True,True,1.0,0.9999309574677103,90.0,141.18673381760746,51.18673381760746,141.18996775665272,51.18996775665272,11.166666666666666,11.183333333333334,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_12km_m45deg,20260623,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,12.0,-45.0,O,0.0013841337507012703,True,True,True,fuze_armed,True,True,1.0,0.9999307933124649,90.0,119.38132581345026,29.38132581345026,119.39076212483991,29.39076212483991,14.833333333333334,14.85,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,True,False
kces_anchor_grid_cv_12km_m60deg,20260623,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,12.0,-60.0,O,0.0013925410669541598,True,True,True,fuze_armed,True,True,1.0,0.9999303729466523,90.0,92.20506808402092,2.2050680840209225,92.21854060466288,2.218540604662877,22.666666666666668,22.683333333333334,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,True,False
kces_anchor_grid_cv_12km_m75deg,20260623,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,12.0,-75.0,O,9679.150533334392,False,False,False,miss_outside_trigger_radius,False,False,0.0,0.0,90.0,94.24585144361276,4.245851443612764,118.60525832479446,28.605258324794463,2.966666666666667,2.9833333333333334,3.716666666666667,0.75,0.7333333333333334,2,ballistic,,,0,0,False,True,,outside_no_load,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_12km_m90deg,20260623,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,12.0,-90.0,O,12000.033661218218,False,False,False,missile_max_flight_time_exceeded,False,False,0.0,0.0,90.0,90.0,0.0,164.6492110433291,74.6492110433291,0.0,0.016666666666666666,0.75,0.75,0.7333333333333333,2,ballistic,,blast_fragmentation,0,0,True,True,missile_timeout,outside_no_load,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_12km_p0deg,20260623,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,12.0,0.0,N,0.0013622122686153253,True,True,True,fuze_armed,True,True,1.0,0.9999318893865692,90.0,179.99999999999994,89.99999999999994,180.0,90.0,8.733333333333333,8.75,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_12km_p15deg,20260623,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,12.0,15.0,M,0.0013665419301073169,True,True,True,fuze_armed,True,True,1.0,0.9999316729034946,90.0,161.014634508794,71.01463450879399,161.01639719202768,71.01639719202768,9.166666666666666,9.183333333333334,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_12km_p30deg,20260623,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,12.0,30.0,M,0.001375627849376836,True,True,True,fuze_armed,True,True,1.0,0.9999312186075312,90.0,141.18673381760746,51.18673381760746,141.18996775665272,51.18996775665272,11.166666666666666,11.183333333333334,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_12km_p45deg,20260623,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,12.0,45.0,O,0.0013804545360618027,True,True,True,fuze_armed,True,True,1.0,0.9999309772731969,90.0,119.38132581345026,29.38132581345026,119.39076212483991,29.39076212483991,14.833333333333334,14.85,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,True,False
kces_anchor_grid_cv_12km_p60deg,20260623,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,12.0,60.0,O,0.001392188458806662,True,True,True,fuze_armed,True,True,1.0,0.9999303905770597,90.0,92.20506808402092,2.2050680840209225,92.21854060466288,2.218540604662877,22.666666666666668,22.683333333333334,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,True,False
kces_anchor_grid_cv_12km_p75deg,20260623,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,12.0,75.0,O,9679.15057195367,False,False,False,miss_outside_trigger_radius,False,False,0.0,0.0,90.0,94.24585144361276,4.245851443612764,118.60525832479446,28.605258324794463,2.966666666666667,2.9833333333333334,3.716666666666667,0.75,0.7333333333333334,2,ballistic,,,0,0,False,True,,outside_no_load,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_12km_p90deg,20260623,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,12.0,90.0,O,12000.033775364827,False,False,False,missile_max_flight_time_exceeded,False,False,0.0,0.0,90.0,90.0,0.0,164.6492110433291,74.6492110433291,0.0,0.016666666666666666,0.75,0.75,0.7333333333333333,2,ballistic,,blast_fragmentation,0,0,True,True,missile_timeout,outside_no_load,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_16km_m15deg,20260623,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,16.0,-15.0,M,0.0013654878348433297,True,True,True,fuze_armed,True,True,1.0,0.9999317256082578,90.0,160.79801949491542,70.79801949491542,160.80140928568864,70.80140928568864,12.733333333333333,12.75,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,False,False
kces_anchor_grid_cv_16km_m30deg,20260623,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,16.0,-30.0,O,0.0013849725587759766,True,True,True,fuze_armed,True,True,1.0,0.9999307513720612,90.0,140.70359928092603,50.70359928092603,140.7078417563304,50.707841756330396,15.666666666666666,15.683333333333334,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,True,False
kces_anchor_grid_cv_16km_m45deg,20260623,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,16.0,-45.0,O,0.0013812070147824122,True,True,True,fuze_armed,True,True,1.0,0.9999309396492608,90.0,118.46224958128161,28.46224958128161,118.4722814900256,28.472281490025594,20.983333333333334,21.0,,0.75,,1,memory,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,True,False
kces_anchor_grid_cv_16km_m60deg,20260623,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,16.0,-60.0,O,0.0013948673822559003,True,True,True,fuze_armed,True,True,1.0,0.9999302566308872,90.0,90.07838810567382,0.07838810567382382,90.07837829291377,0.07837829291376863,32.55,32.56666666666666,,0.75,,0,track,,blast_fragmentation,6,6,True,True,damage_applied,complete_effect_chain,True,True,True,True,True,{},True,True,[],False,True,False
kces_anchor_grid_cv_16km_m75deg,20260623,nonmaneuvering_constant_velocity,constant_velocity_v0,none,0.0,16.0,-75.0,O,13158.387289284567,False,False,False,miss_outside_trigger_radius,False,False,0.0,0.0,90.0,93.08686949060034,3.0868694906003356,116.0574031847616,26.057403184761597,3.65,3.6666666666666665,4.4,0.75,0.7333333333333338,2,ballistic,,,0,0,False,True,,outside_no_load,True,True,True,True,True,{},True,True,[],False,False,False
