classification_reason,diagnostics_profile_attached,existing_8_neighbor_count,grid_tier,hit_run_count,max_achieved_lateral_g,max_capture_component_g,max_guidance_saturation_fraction,max_mirror_abs_difference_m,max_mirror_abs_difference_rho,max_postclamp_command_g,max_preclamp_command_g,max_seed_spread_m,max_seed_spread_rho,minimum_abs_rho_minus_one,mirror_entry_classification_consistent,nearest_distance_max_m,nearest_distance_mean_m,nearest_distance_min_m,neighbor_mixed_count,neighbor_robust_hit_count,neighbor_robust_miss_count,offset_deg,range_km,reclassified_launch_class,refinement_reasons,resolved_runtime_contract_matches,rho_max,rho_mean,rho_median,rho_min,robust_state,run_count,seed_count,signed_bearing_count,within_boundary_rho_band
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,32.35528370689533,0.0,0.0,2.2746002067890268e-06,1.5164001378593873e-07,32.36901378476219,32.36901378476219,0.0,0.0,0.9999080064296543,True,0.0013799035551867323,0.001378766255083338,0.0013776289549799433,0,8,0,50.0,11.0,N,[],True,9.199357034578216e-05,9.191775033888919e-05,9.191775033888919e-05,9.184193033199622e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,33.72850112512538,0.0,0.0,1.319895594275016e-06,8.799303961833712e-08,33.740836625087425,33.740836625087425,0.0,0.0,0.9999077832714771,True,0.0013832509278440717,0.0013825909800469344,0.0013819310322497967,0,8,0,55.0,11.0,N,[],True,9.221672852293812e-05,9.217273200312895e-05,9.217273200312894e-05,9.212873548331978e-05,robust_hit,6,3,2,False
mixed_or_adjacent_to_a_different_robust_state,False,8,main,6,34.686249190222505,0.0,0.0,2.0234855514040737e-08,1.3489903675991018e-09,34.69557420398521,34.69557420398521,0.0,0.0,0.999908265704791,True,0.0013760144281355464,0.0013760043107077895,0.0013759941932800323,0,5,3,60.0,11.0,M,[],True,9.173429520903643e-05,9.173362071385263e-05,9.173362071385263e-05,9.173294621866883e-05,robust_hit,6,3,2,False
mixed_or_adjacent_to_a_different_robust_state,False,8,main,0,34.999317652077885,0.0,0.011343804537521814,2.0041870357090374e-05,1.3361246828935691e-06,35.0,35.09933138154569,0.0,0.0,199.29280876285205,True,3004.392151484651,3004.3921414637157,3004.3921314427807,0,3,5,65.0,11.0,M,[],True,200.29281009897673,200.2928094309144,200.2928094309144,200.29280876285205,robust_miss,6,3,2,False
cell_and_all_existing_8_neighbors_robust_miss,False,8,main,0,33.39578792535595,0.0,0.0,3.454131001490168e-05,2.3027540123621293e-06,33.515206901554976,33.515206901554976,0.0,0.0,486.38535580028605,True,7310.780371545601,7310.780354274946,7310.780337004291,0,0,8,70.0,11.0,O,[],True,487.38535810304006,487.385356951663,487.3853569516631,487.38535580028605,robust_miss,6,3,2,False
cell_and_all_existing_8_neighbors_robust_miss,False,8,main,0,24.27899514661682,0.0,0.0,4.590411845128983e-05,3.0602745937358122e-06,26.39011102734682,26.39011102734682,0.0,0.0,665.793321580001,True,10001.899869604134,10001.899846652075,10001.899823700016,0,0,8,75.0,11.0,O,[],True,666.7933246402756,666.7933231101383,666.7933231101383,666.793321580001,robust_miss,6,3,2,False
cell_and_all_existing_8_neighbors_robust_miss,False,8,main,0,5.165179337035397,0.0,0.0,8.475593858747743e-05,5.650395905831829e-06,6.02821863011554,6.02821863011554,0.0,0.0,721.7758357037765,True,10841.637620312586,10841.637577934616,10841.637535556647,0,0,8,80.0,11.0,O,[],True,722.7758413541724,722.7758385289744,722.7758385289744,722.7758357037765,robust_miss,6,3,2,False
cell_and_all_existing_8_neighbors_robust_miss,False,8,main,0,5.590881463966293,0.0,0.0,0.00010373623445047997,6.915748940627964e-06,5.688976499987049,5.688976499987049,0.0,0.0,731.0661163212204,True,10980.99184855454,10980.991796686423,10980.991744818306,0,0,8,85.0,11.0,O,[],True,732.0661232369694,732.066119779095,732.0661197790948,732.0661163212204,robust_miss,6,3,2,False
cell_and_all_existing_8_neighbors_robust_miss,False,5,main,0,0.0,0.0,0.0,0.00011414654727559537,7.609769795635657e-06,0.0,0.0,0.0,0.0,732.335781767177,True,11000.036840654202,11000.036783580928,11000.036726507655,0,0,5,90.0,11.0,O,[],True,733.3357893769468,733.3357855720619,733.3357855720619,733.335781767177,robust_miss,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,5,main,3,1.8014706545557722,0.0,0.0,0.0,0.0,6.124999999999999,6.124999999999999,0.0,0.0,0.999909185848759,True,0.0013622122686153253,0.0013622122686153253,0.0013622122686153253,0,5,0,0.0,12.0,N,[],True,9.081415124102169e-05,9.081415124102169e-05,9.081415124102169e-05,9.081415124102169e-05,robust_hit,3,3,1,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,6.853927913690308,0.0,0.0,1.19199059715378e-06,7.946603981025561e-08,6.857614951905661,6.857614951905661,0.0,0.0,0.9999091124082365,True,0.0013633138764518715,0.0013627178811532947,0.0013621218858547177,0,8,0,5.0,12.0,N,[],True,9.08875917634581e-05,9.084785874355297e-05,9.084785874355297e-05,9.080812572364784e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,11.395546452986943,0.0,0.0,3.108437214131149e-06,2.0722914760873152e-07,11.401493716085252,11.401493716085252,0.0,0.0,0.9999088419283787,True,0.0013673710743199383,0.0013658168557128727,0.0013642626371058071,0,8,0,10.0,12.0,N,[],True,9.115807162132921e-05,9.105445704752485e-05,9.105445704752485e-05,9.095084247372048e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,15.038248554808535,0.0,0.0,1.9559301622817157e-06,1.3039534415210986e-07,15.045668924578175,15.045668924578175,0.0,0.0,0.9999090201357811,True,0.001364697963284071,0.0013637199982029303,0.0013627420331217893,0,8,0,15.0,12.0,N,[],True,9.097986421893807e-05,9.091466654686202e-05,9.091466654686202e-05,9.084946887478596e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,18.14358327956271,0.0,0.0,2.451071837775631e-06,1.6340478918504568e-07,18.152611620453182,18.152611620453182,0.0,0.0,0.9999089297545006,True,0.0013660536824897456,0.0013648281465708579,0.00136360261065197,0,8,0,20.0,12.0,N,[],True,9.107024549931637e-05,9.098854310472385e-05,9.098854310472385e-05,9.090684071013133e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,20.95203611412967,0.0,0.0,5.841791945057845e-06,3.8945279633718064e-07,20.962332214971607,20.962332214971607,0.0,0.0,0.9999078280232241,True,0.0013825796516379358,0.0013796587556654067,0.001376737859692878,0,8,0,25.0,12.0,N,[],True,9.217197677586238e-05,9.19772503776938e-05,9.197725037769379e-05,9.17825239795252e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,23.527093443923988,0.0,0.0,4.27355983391442e-06,2.849039889276316e-07,23.538285714002534,23.538285714002534,0.0,0.0,0.9999083072549668,True,0.001375391175497799,0.0013732543955808417,0.0013711176156638845,0,8,0,30.0,12.0,N,[],True,9.16927450331866e-05,9.155029303872278e-05,9.155029303872278e-05,9.140784104425896e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,25.867628990385843,0.0,0.0,5.4880514297915226e-06,3.658700953194303e-07,25.880320187658516,25.880320187658516,0.0,0.0,0.9999074406515679,True,0.0013883902264814315,0.0013856462007665355,0.00138290217505164,0,8,0,35.0,12.0,N,[],True,9.255934843209542e-05,9.23764133844357e-05,9.23764133844357e-05,9.2193478336776e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,27.97739125704329,0.0,0.0,5.088936243128261e-06,3.3926241620855255e-07,27.990437115988403,27.990437115988403,0.0,0.0,0.9999071606295513,True,0.0013925905567308688,0.0013900460886093046,0.0013875016204877406,0,8,0,40.0,12.0,N,[],True,9.283937044872459e-05,9.266973924062031e-05,9.266973924062031e-05,9.250010803251604e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,29.844250693234063,0.0,0.0,4.109661752600821e-06,2.7397745017338805e-07,29.85662905592292,29.85662905592292,0.0,0.0,0.9999071537945677,True,0.001392693081484153,0.0013906382506078526,0.0013885834197315521,0,8,0,45.0,12.0,N,[],True,9.284620543227686e-05,9.270921670719017e-05,9.270921670719017e-05,9.257222798210347e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,31.443316193890197,0.0,0.0,2.9902414923151013e-06,1.993494328210194e-07,31.455181849979095,31.455181849979095,0.0,0.0,0.9999070746478784,True,0.0013938802818236195,0.0013923851610774618,0.0013908900403313044,0,8,0,50.0,12.0,N,[],True,9.292535212157464e-05,9.282567740516413e-05,9.282567740516413e-05,9.272600268875362e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,32.719413116138355,0.0,0.0,1.1979222423773913e-06,7.986148282515038e-08,32.72972877126876,32.72972877126876,0.0,0.0,0.9999079230351396,True,0.0013811544729051895,0.001380555511784001,0.0013799565506628121,0,8,0,55.0,12.0,N,[],True,9.207696486034596e-05,9.203703411893339e-05,9.203703411893339e-05,9.199710337752081e-05,robust_hit,6,3,2,False
mixed_or_adjacent_to_a_different_robust_state,False,8,main,6,33.587949797499526,0.0,0.0,5.7903479862460305e-09,3.860231990830687e-10,33.59534742180291,33.59534742180291,0.0,0.0,0.9999087957334158,True,0.0013680639987631057,0.0013680611035891126,0.0013680582084151195,0,5,3,60.0,12.0,M,[],True,9.120426658420705e-05,9.12040735726075e-05,9.120407357260751e-05,9.120388056100797e-05,robust_hit,6,3,2,False
mixed_or_adjacent_to_a_different_robust_state,False,8,main,0,33.83229517479236,0.0,0.0,2.0720647626149002e-05,1.3813765065151529e-06,33.86626205032165,33.86626205032165,0.0,0.0,224.8195292210968,True,3387.2929590370995,3387.2929486767757,3387.292938316452,0,3,5,65.0,12.0,M,[],True,225.8195306024733,225.81952991178503,225.81952991178503,225.8195292210968,robust_miss,6,3,2,False
cell_and_all_existing_8_neighbors_robust_miss,False,8,main,0,31.745544923303957,0.0,0.0,3.498220667097485e-05,2.3321471189774456e-06,31.881062831496905,31.881062831496905,0.0,0.0,537.297540221627,True,8074.463138306611,8074.463120815508,8074.463103324404,0,0,8,70.0,12.0,O,[],True,538.2975425537741,538.2975413877006,538.2975413877004,538.297540221627,robust_miss,6,3,2,False
cell_and_all_existing_8_neighbors_robust_miss,False,8,main,0,21.280365505166706,0.0,0.0,4.30006784881698e-05,2.8667119522651774e-06,21.4646747974829,21.4646747974829,0.0,0.0,728.6886497756443,True,10945.329789635343,10945.329768135003,10945.329746634665,0,0,8,75.0,12.0,O,[],True,729.6886526423563,729.6886512090003,729.6886512090002,729.6886497756443,robust_miss,6,3,2,False
cell_and_all_existing_8_neighbors_robust_miss,False,8,main,0,5.149175538411823,0.0,0.0,8.307074131153058e-05,5.5380494359269505e-06,5.996815966487961,5.996815966487961,0.0,0.0,787.5977190143948,True,11828.965868286663,11828.965826751293,11828.965785215922,0,0,8,80.0,12.0,O,[],True,788.5977245524442,788.5977217834194,788.5977217834195,788.5977190143948,robust_miss,6,3,2,False
cell_and_all_existing_8_neighbors_robust_miss,False,8,main,0,5.60105213990772,0.0,0.0,0.00010306916919944342,6.8712779466295615e-06,5.685630931487502,5.685630931487502,0.0,0.0,797.6719667525529,True,11980.079604357463,11980.079552822877,11980.079501288294,0,0,8,85.0,12.0,O,[],True,798.6719736238308,798.6719701881917,798.6719701881918,798.6719667525529,robust_miss,6,3,2,False
cell_and_all_existing_8_neighbors_robust_miss,False,5,main,0,0.0,0.0,0.0,0.00011414660912123509,7.609773888361815e-06,0.0,0.0,0.0,0.0,799.0022440812146,True,12000.033775364827,12000.033718291523,12000.033661218218,0,0,5,90.0,12.0,O,[],True,800.0022516909885,800.0022478861015,800.0022478861015,800.0022440812146,robust_miss,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,5,main,3,1.8014706545557722,0.0,0.0,0.0,0.0,6.124999999999999,6.124999999999999,0.0,0.0,0.9999091858463415,True,0.00136221230487849,0.00136221230487849,0.00136221230487849,0,5,0,0.0,13.0,N,[],True,9.0814153658566e-05,9.0814153658566e-05,9.0814153658566e-05,9.0814153658566e-05,robust_hit,3,3,1,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,6.786694112261594,0.0,0.0,1.3766047759565091e-06,9.177365173043033e-08,6.80102791191582,6.80102791191582,0.0,0.0,0.9999090949436166,True,0.0013635758457505975,0.0013628875433626191,0.001362199240974641,0,8,0,5.0,13.0,N,[],True,9.090505638337316e-05,9.085916955750795e-05,9.085916955750795e-05,9.081328273164273e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,11.292180094286671,0.0,0.0,1.9192759400535418e-06,1.279517293369082e-07,11.297653004638983,11.297653004638983,0.0,0.0,0.9999090308812884,True,0.001364536780675392,0.0013635771427053653,0.0013626175047353384,0,8,0,10.0,13.0,N,[],True,9.09691187116928e-05,9.090514284702435e-05,9.090514284702434e-05,9.084116698235589e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,14.859887161679257,0.0,0.0,3.0440675231223e-06,2.029378348748182e-07,14.866926939774062,14.866926939774062,0.0,0.0,0.9999088382386874,True,0.0013674264196896538,0.0013659043859280927,0.0013643823521665315,0,8,0,15.0,13.0,N,[],True,9.116176131264359e-05,9.106029239520619e-05,9.106029239520618e-05,9.095882347776877e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,17.893803023317737,0.0,0.0,3.6798153202493872e-06,2.4532102134996005e-07,17.902022591096795,17.902022591096795,0.0,0.0,0.9999086651760505,True,0.0013700223592431123,0.0013681824515829877,0.001366342543922863,0,8,0,20.0,13.0,N,[],True,9.133482394954081e-05,9.121216343886583e-05,9.121216343886584e-05,9.108950292819085e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,20.61509629511494,0.0,0.0,5.2843211789822125e-06,3.522880785988169e-07,20.62470850024675,20.62470850024675,0.0,0.0,0.9999080596538689,True,0.0013791051919671287,0.0013764630313776373,0.0013738208707881464,0,8,0,25.0,13.0,N,[],True,9.194034613114191e-05,9.17642020918425e-05,9.176420209184251e-05,9.15880580525431e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,23.08472661001156,0.0,0.0,3.916490837189545e-06,2.610993891459778e-07,23.095293609049182,23.095293609049182,0.0,0.0,0.99990843671466,True,0.0013734492801006804,0.0013714910346820854,0.0013695327892634908,0,8,0,30.0,13.0,N,[],True,9.156328534004536e-05,9.143273564547238e-05,9.143273564547237e-05,9.130218595089939e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,25.32855395787746,0.0,0.0,5.767506234077933e-06,3.845004156051955e-07,25.33945226993436,25.33945226993436,0.0,0.0,0.9999072517931779,True,0.0013912231023321935,0.0013883393492151546,0.0013854555960981156,0,8,0,35.0,13.0,N,[],True,9.274820682214623e-05,9.255595661434363e-05,9.255595661434363e-05,9.236370640654103e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,27.342096423656695,0.0,0.0,4.114658885422074e-06,2.7431059236147253e-07,27.35347189617447,27.35347189617447,0.0,0.0,0.99990783912253,True,0.0013824131620495405,0.0013803558326068296,0.0013782985031641185,0,8,0,40.0,13.0,N,[],True,9.216087746996936e-05,9.202372217378863e-05,9.202372217378862e-05,9.188656687760789e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,29.114683341570974,0.0,0.0,4.25744106997538e-06,2.8382940466502174e-07,29.126040014352625,29.126040014352625,0.0,0.0,0.9999069679610941,True,0.0013954805835888076,0.0013933518630538197,0.0013912231425188323,0,8,0,45.0,13.0,N,[],True,9.30320389059205e-05,9.2890124203588e-05,9.2890124203588e-05,9.274820950125548e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,30.62329708899527,0.0,0.0,2.822936637991323e-06,1.881957758660918e-07,30.63382369266175,30.63382369266175,0.0,0.0,0.9999072413882933,True,0.0013913791756002933,0.0013899677072812975,0.001388556238962302,0,8,0,50.0,13.0,N,[],True,9.275861170668622e-05,9.266451381875318e-05,9.266451381875318e-05,9.257041593082013e-05,robust_hit,6,3,2,False
cell_and_all_existing_8_neighbors_robust_hit,False,8,main,6,31.812058171865566,0.0,0.0,1.2356240722262261e-06,8.237493814841688e-08,31.82090060679511,31.82090060679511,0.0,0.0,0.9999077030677826,True,0.0013844539832595167,0.0013838361712234036,0.0013832183591872904,0,8,0,55.0,13.0,N,[],True,9.229693221730111e-05,9.22557447482269e-05,9.22557447482269e-05,9.22145572791527e-05,robust_hit,6,3,2,False
mixed_or_adjacent_to_a_different_robust_state,False,8,main,6,32.59923269378748,0.0,0.0,2.0434058803321317e-08,1.3622705868898948e-09,32.605358044023454,32.605358044023454,0.0,0.0,0.9999083267608325,True,0.0013750985875118041,0.0013750883704824026,0.0013750781534530008,0,5,3,60.0,13.0,M,[],True,9.167323916745361e-05,9.167255803216015e-05,9.167255803216017e-05,9.167187689686672e-05,robust_hit,6,3,2,False
